0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,Saturday September,Moto3,Misano World Circuit Marco Simoncelli,Q2,,,,,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,1st,79,Total,laps=5,laps=2,
lap,1,3'53.400,33.204,25.129,29.172,23.001,202.2,,,,,
lap,2,1'42.608,27.157,24.309,28.721,22.421,203.3,,,,,
lap,3,1'47.290,P,27.211,25.423,31.277,23.379,172.8,,,,
lap,4,1'58.860,41.400,25.023,29.164,23.273,206.1,,,,,
lap,5,1'42.403,27.213,24.179,28.474,22.537,205.7,,,,,
rider,Gabriel,RODRIGO,Kömmerling,Gresini,MARG,2nd,2,Total,laps=6,laps=3,,
lap,1,3'46.966,35.463,24.727*,28.865,23.083,203.7,,,,,
lap,2,1'42.819,27.141,24.321,28.668,22.689,204.1,,,,,
lap,3,1'49.234,P,32.064*,24.516,29.264,23.390,202.6,,,,
lap,4,2'06.848,40.603,30.247,33.262,22.736*,199.6,,,,,
lap,5,1'42.419,27.109,24.160,28.441,22.709,205.7,,,,,
lap,6,1'45.248,27.453,24.880,29.385,23.530,203.0,,,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,3rd,24,Total,laps=7,laps=4,
lap,1,3'42.213,P,33.269,24.739,28.973,22.812,201.8,,,,
lap,2,2'07.931,47.810,27.428,29.798,22.895,200.3,,,,,
lap,3,1'42.886,27.191,24.362,28.580,22.753,205.7,,,,,
lap,4,1'42.434,27.111,24.188,28.543,22.592,204.5,,,,,
lap,5,1'52.303,29.864*,26.166,33.533,22.740,200.0,,,,,
lap,6,1'43.862,27.254,24.521,29.301,22.786,199.6,,,,,
lap,7,1'44.744,28.017,24.481,29.271,22.975,200.0,,,,,
rider,Andrea,MIGNO,SKY,Racing,Team,VR,ITA,4th,16,Total,laps=7,laps=4
lap,1,3'39.011,P,33.842,25.279,29.625,22.196,197.8,,,,
lap,2,2'00.070,40.814,27.252,29.202,22.802,202.2,,,,,
lap,3,1'43.002,27.243,24.379,28.703,22.677,203.0,,,,,
lap,4,1'42.445,27.091,24.358,28.480,22.516,204.9,,,,,
lap,5,1'51.989,27.312,30.319,31.229,23.129,199.6,,,,,
lap,6,1'49.130,32.505,25.167,28.782,22.676,204.1,,,,,
lap,7,1'42.730,27.082,24.318,28.601,22.729*,204.5,,,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,5th,55,Total,laps=7,laps=3,
lap,1,5'33.738,34.177,25.330,29.155,22.829*,201.1,,,,,
lap,2,1'43.130,27.282,24.423,28.719,22.706,200.3,,,,,
lap,3,1'44.662,29.121*,24.277,28.640*,22.624,201.1,,,,,
lap,4,1'46.237,P,27.511,27.564*,29.010,22.152,198.1,,,,
lap,5,1'55.128,37.829,25.397,29.069,22.833,198.8,,,,,
lap,6,1'42.604,27.274,24.304,28.463,22.563,201.8,,,,,
lap,7,1'43.127,27.361,24.419,28.759,22.588,198.5,,,,,
rider,Raul,FERNANDEZ,Red,Bull,KTM,Ajo,SPA,6th,25,Total,laps=6,laps=1
lap,1,3'43.146,P,34.393,24.983,28.861,23.087,201.4,,,,
lap,2,1'49.866,33.375,24.685,28.949,22.857,199.6,,,,,
lap,3,1'51.993,31.142,26.899,30.978,22.974,198.5,,,,,
lap,4,1'41.635,P,27.431,24.276,28.575,21.353,202.2,,,,
lap,5,1'58.953,42.142,25.490*,28.655,22.666,202.2,,,,,
lap,6,1'42.656,27.004,24.288,28.539,22.825,206.5,,,,,
rider,7th,13,Celestino,VIETTI,SKY,Racing,Team,VR,ITA,Total,laps=7,laps=2
lap,1,3'39.375,P,33.340,25.245,29.186,22.382,202.2,,,,
lap,2,2'08.659,49.997,26.401,29.133,23.128,198.5,,,,,
lap,3,1'42.925,27.292,24.379,28.601,22.653,201.4,,,,,
lap,4,1'42.781,27.157,24.332,28.621,22.671,201.4,,,,,
lap,5,1'48.622,31.349*,25.244,29.197,22.832,197.4,,,,,
lap,6,1'42.840,27.130,24.431,28.643,22.636*,200.3,,,,,
lap,7,1'46.107,29.292*,24.631,28.951,23.233,199.6,,,,,
rider,8th,52,Jeremy,ALCOBA,Kömmerling,Gresini,MSPA,Total,laps=8,laps=4,,
lap,1,3'47.950,33.067,25.654*,29.566,24.242*,199.2,,,,,
lap,2,1'43.736,27.296,24.666,28.964,22.810*,202.2,,,,,
lap,3,1'55.225,27.737,28.161,32.334,26.993,167.4,,,,,
lap,4,1'43.468,27.236,24.534,28.884,22.814,201.4,,,,,
lap,5,1'44.364,P,27.591,24.814,29.142,22.817,201.4,,,,
lap,6,1'55.873,31.469,25.640,35.974,22.790*,166.4,,,,,
lap,7,1'42.808,27.085,24.398,28.655,22.670,203.0,,,,,
lap,8,1'43.705,27.105,24.520,28.985,23.095,206.5,,,,,
rider,9th,14,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,Total,laps=7,laps=4,
lap,1,5'32.607,46.801,27.126,29.340,22.847,205.3,,,,,
lap,2,1'53.230,27.112,28.624,29.289,28.205,200.3,,,,,
lap,3,1'43.139,27.312,24.480,28.701,22.646,202.6,,,,,
lap,4,1'49.474,P,30.077,24.563,30.076,24.758,187.8,,,,
lap,5,1'50.150,31.505,24.677*,31.038,22.930,203.7,,,,,
lap,6,1'42.865,27.270,24.463,28.571,22.561,206.1,,,,,
lap,7,1'45.830,29.839,24.398,28.702,22.891,204.9,,,,,
rider,10th,12,Filip,SALAC,Rivacold,Snipers,Tea,CZE,Total,laps=7,laps=4,
lap,1,5'30.659,40.623,32.313,29.451,23.133,193.2,,,,,
lap,2,1'54.537,30.930,25.475,29.670,28.462,187.5,,,,,
lap,3,1'43.527,27.364,24.389,28.929,22.845,200.3,,,,,
lap,4,1'49.006,P,31.683,24.741,28.953,23.629,201.4,,,,
lap,5,1'51.353,31.003,24.700,32.817,22.833,198.1,,,,,
lap,6,1'42.908,27.355,24.332,28.561,22.660,203.7,,,,,
lap,7,1'44.293,27.272,24.519,29.307,23.195,206.8,,,,,
rider,Sergio,GARCIA,Estrella,Galicia,"0,0",SPA,11th,11,Total,laps=6,laps=3,
lap,1,3'43.164,33.025,25.256,29.430,25.608,203.7,,,,,
lap,2,1'44.839,27.973,24.799,29.257,22.810,199.2,,,,,
lap,3,1'48.578,P,29.412,25.599,29.879,23.688,197.8,,,,
lap,4,2'06.440,39.626,29.597,34.465,22.752,175.0,,,,,
lap,5,1'42.994,27.136,24.354,28.659,22.845,204.1,,,,,
lap,6,1'44.189,27.380,24.541,29.293,22.975,205.3,,,,,
rider,Riccardo,ROSSI,BOE,Skull,Rider,Facil,ITA,12th,54,Total,laps=7,laps=3
lap,1,3'39.962,P,34.420,25.454,30.441,22.757,192.1,,,,
lap,2,2'09.204,44.179,30.701,31.508,22.816,189.1,,,,,
lap,3,1'43.311,27.282,24.457,28.624,22.948*,202.6,,,,,
lap,4,1'43.007,27.355,24.403,28.516,22.733,204.1,,,,,
lap,5,1'48.132,28.291,27.930,29.065*,22.846*,200.0,,,,,
lap,6,1'51.855,27.666,24.701,29.458,30.030,204.5,,,,,
lap,7,1'44.575,27.680,24.652,28.619,23.624,206.8,,,,,
rider,Albert,ARENAS,Pull&Bear,Aspar,Tea,SPA,13th,75,Total,laps=6,laps=2,
lap,1,3'40.382,P,31.818,25.034,29.215,22.989,204.1,,,,
lap,2,2'01.217,P,40.962,24.976,29.156,26.123,203.3,,,,
lap,3,1'48.731,31.550,25.664,28.785,22.732,204.1,,,,,
lap,4,1'43.054,27.206,24.449,28.678,22.721,201.8,,,,,
lap,5,1'56.216,33.062*,24.904,30.688,27.562,194.5,,,,,
lap,6,1'43.456,27.183,24.302,28.830,23.141,207.2,,,,,
rider,Jaume,MASIA,Leopard,Racing,SPA,14th,5,Total,laps=8,laps=4,,
lap,1,3'48.619,32.707,25.014,28.945,22.723*,205.7,,,,,
lap,2,1'43.091,27.304,24.319,28.745,22.723,208.0,,,,,
lap,3,1'52.702,27.568,27.922,28.967,28.245,206.8,,,,,
lap,4,1'46.653,27.508,24.520,31.816,22.809,161.4,,,,,
lap,5,1'42.861,P,27.299,24.382,28.669,22.511,205.3,,,,
lap,6,1'54.242,33.165,25.641,32.669,22.767,199.2,,,,,
lap,7,1'43.192,27.309,24.380,28.597,22.906*,206.5,,,,,
lap,8,1'45.304,28.171,24.643,29.076,23.414,206.1,,,,,
rider,Dennis,FOGGIA,Leopard,Racing,ITA,15th,7,Total,laps=8,laps=5,,
lap,1,3'43.793,34.567,24.904,28.962,23.007,208.4,,,,,
lap,2,1'47.505,28.013,25.657,31.025,22.810,203.3,,,,,
lap,3,1'54.678,31.128,26.232,29.495,27.823,200.3,,,,,
lap,4,1'43.361,27.394,24.444,28.781,22.742,206.1,,,,,
lap,5,1'46.916,P,30.028,24.644,28.816,23.428,203.7,,,,
lap,6,1'51.895,32.126,24.744,32.259,22.766,200.0,,,,,
lap,7,1'43.115,27.244,24.388,28.673,22.810,206.1,,,,,
lap,8,1'45.279,27.821,24.843,29.291,23.324,207.2,,,,,
rider,Stefano,NEPA,Pull&Bear,Aspar,Tea,ITA,16th,82,Total,laps=8,laps=4,
lap,1,3'43.703,33.970,24.979,29.017,23.038,204.5,,,,,
lap,2,1'44.126,27.808,24.621,28.877,22.820,206.5,,,,,
lap,3,1'55.157,34.302*,24.448,29.251,27.156,204.5,,,,,
lap,4,1'46.770,28.514,26.517,28.903,22.836,205.7,,,,,
lap,5,1'43.719,27.616,24.502,28.869,22.732,201.8,,,,,
lap,6,1'46.988,P,29.003,26.039,29.463,22.483,201.1,,,,
lap,7,1'55.862,39.077,25.121,28.912,22.752,205.7,,,,,
lap,8,1'43.198,27.490,24.340,28.633,22.735,204.9,,,,,
rider,17th,17,John,MCPHEE,Petronas,Sprinta,Raci,GBR,Total,laps=5,laps=2,
lap,1,3'52.573,33.078,25.188,29.321,22.940,200.0,,,,,
lap,2,1'43.327,27.277,24.502,28.780,22.768,201.8,,,,,
lap,3,2'21.311,P,1'01.058,26.470,30.158,23.625,199.2,,,,
lap,4,2'02.779,41.862,24.692,30.707,25.518,198.8,,,,,
lap,5,1'44.144,27.367,24.500,29.254,23.023,201.8,,,,,
rider,18th,21,Alonso,LOPEZ,Sterilgarda,Max,Racin,SPA,Total,laps=6,laps=3,
lap,1,5'30.902,33.598,25.469,29.023,22.919,201.1,,,,,
lap,2,1'46.402,29.203,25.028,29.348,22.823,201.4,,,,,
lap,3,1'43.718,27.340,24.608,28.859,22.911,198.5,,,,,
lap,4,1'55.528,28.694,27.002,35.779,24.053,184.6,,,,,
lap,5,1'44.494,P,27.337,24.545,29.009,23.603,198.1,,,,
lap,6,1'54.095,37.316,25.209,28.746,22.824,203.3,,,,,
